id,code,name,industry,concept,sme,gem,st,hs300,sh50,zz500,pe,outstanding,totals,totalAssets,liquidAssets,timeToMarket,pb,rev,profit,holders
186,600801,华新水泥,水泥,,False,False,False,0.0,False,True,14.23,9.73,14.98,2935200.5,789854.69,19940103,1.83,56.6,552.79,65841.0
187,300073,当升科技,矿物制品,,False,False,False,0.0,False,False,35.33,3.33,3.66,282849.97,172226.69,20100427,5.49,58.2,192.32,58736.0
188,000961,中南建设,建筑施工,,False,False,False,0.12,False,False,46.09,37.0,37.1,15074722.0,14343288.0,20000301,1.79,-0.97,-17.27,74000.0
189,600774,汉商集团,百货,,False,False,False,0.0,False,False,263.45,1.74,1.75,166677.48,12229.99,19961108,4.71,6.28,12.13,11515.0
190,000963,华东医药,化学制药,,False,False,False,0.22,False,False,27.1,8.68,9.72,1578421.25,1280646.25,20000127,6.63,13.38,24.58,22660.0
191,603040,新坐标,机械基件,,False,False,False,0.0,False,False,35.88,0.24,0.61,62574.25,43566.53,20170209,5.98,88.18,120.1,5070.0
192,000333,美的集团,家用电器,,False,False,False,2.16,False,False,18.72,63.58,65.75,24218328.0,16334994.0,19931112,5.21,60.64,17.1,106209.0
193,600690,青岛海尔,家用电器,,False,False,False,0.51,False,False,15.94,60.97,60.97,14444866.0,8203567.0,19931119,4.0,41.27,48.48,138077.0
194,600019,宝钢股份,普钢,,False,False,False,0.7,True,False,14.71,220.9,222.68,34661280.0,13254327.0,20001212,1.45,43.12,95.52,462744.0
195,300522,世名科技,染料涂料,,False,False,False,0.0,False,False,30.87,0.52,1.2,63106.51,42822.96,20160705,3.37,3.75,-9.46,15112.0
196,000020,深华发Ａ,元器件,,False,False,False,0.0,False,False,6542.46,1.81,2.83,68814.56,41366.73,19920428,9.49,47.15,-92.28,24634.0
197,600585,海螺水泥,水泥,,False,False,False,0.55,False,False,13.34,40.0,52.99,11652647.0,4026500.75,20020207,2.09,31.86,64.34,67490.0
198,603579,荣泰健康,医疗保健,,False,False,False,0.0,False,False,43.01,0.51,1.4,190844.34,145504.22,20170111,6.81,49.62,10.78,8444.0
199,002749,国光股份,农药化肥,,False,False,False,0.0,False,False,20.89,0.19,0.75,91145.75,75634.13,20150320,5.36,16.34,26.53,11412.0
200,603516,淳中科技,通信设备,,False,False,False,0.0,False,False,45.25,0.23,0.94,29737.55,0.0,20180202,11.95,0.0,0.0,25503.0
201,600421,ST仰帆,机械基件,,False,False,True,0.0,False,False,0.0,1.96,1.96,6638.5,1929.86,20040607,226.25,24.19,-132.86,11462.0
202,600965,福成股份,农业综合,,False,False,False,0.0,False,False,54.02,5.28,8.19,230924.63,128164.86,20040713,4.73,-2.23,-18.99,23316.0
203,002678,珠江钢琴,文教休闲,,False,False,False,0.0,False,False,64.33,9.54,10.45,419241.41,278250.09,20120530,3.5,14.62,11.22,22801.0
204,002242,九阳股份,家用电器,,False,False,False,0.0,False,True,18.63,7.67,7.68,542278.81,362633.03,20080528,3.35,0.63,-1.38,52503.0
205,603801,志邦股份,家居用品,,False,False,False,0.0,False,False,47.93,0.4,1.6,241683.09,168182.52,20170630,6.1,0.0,0.0,12759.0
206,300601,康泰生物,生物制药,,False,False,False,0.0,False,False,86.66,1.6,4.21,213517.09,98629.61,20170207,16.82,133.66,110.15,13834.0
207,002038,双鹭药业,生物制药,,False,False,False,0.0,False,True,37.77,5.66,6.85,436042.91,282423.25,20040909,4.75,10.75,9.41,30174.0
208,601318,中国平安,保险,,False,False,False,6.42,True,False,14.24,108.33,182.8,616851584.0,0.0,20070301,2.81,21.4,17.36,307286.0
209,600732,ST新梅,区域地产,,False,False,True,0.0,False,False,29.86,4.46,4.46,53741.16,23637.2,19960816,5.83,-50.22,283.0,22282.0
210,000655,金岭矿业,普钢,,False,False,False,0.0,False,False,24.08,5.95,5.95,306823.81,105781.57,19961128,1.14,96.57,168.15,46788.0
211,002515,金字火腿,食品,,False,False,False,0.0,False,False,41.06,6.16,9.78,222761.25,117584.26,20101203,4.88,146.7,537.34,40763.0
212,000613,*ST东海A,旅游服务,,False,False,True,0.0,False,False,956.45,2.66,3.64,8746.66,1382.31,19970128,35.45,28.55,207.44,21624.0
213,000612,焦作万方,铝,,False,False,False,0.0,False,True,24.71,9.99,11.92,735693.19,139737.94,19960926,1.87,39.25,542.4,57697.0
214,002508,老板电器,家用电器,,False,False,False,0.2,False,False,37.12,9.3,9.49,785402.75,657878.06,20101123,9.99,25.15,36.95,28077.0
215,002395,双象股份,塑料,,False,False,False,0.0,False,False,158.37,1.79,1.79,132373.38,83080.96,20100429,2.19,21.04,-64.31,20867.0
216,300498,温氏股份,农业综合,,False,False,False,0.0,False,False,22.36,35.46,52.2,4481966.5,1716989.75,20151102,4.03,-10.14,-62.73,60009.0
217,300400,劲拓股份,专用机械,,False,False,False,0.0,False,False,47.32,1.56,2.43,71034.38,57920.15,20141010,6.83,50.42,70.27,11667.0
218,600547,山东黄金,黄金,,False,False,False,0.19,True,False,41.39,14.52,18.57,4219631.5,773336.69,20030828,3.04,2.11,22.46,178691.0
219,002597,金禾实业,化工原料,,False,False,False,0.0,False,False,15.45,5.6,5.64,453788.66,288532.63,20110707,4.86,28.25,97.1,27615.0
220,002313,日海通讯,通信设备,,False,False,False,0.0,False,False,84.93,3.12,3.12,414328.72,343821.63,20091203,4.09,1.38,456.01,15000.0
221,601100,恒立液压,工程机械,,False,False,False,0.0,False,False,54.33,6.3,6.3,593360.38,328732.97,20111028,5.35,109.51,572.79,9552.0
222,002244,滨江集团,区域地产,,False,False,False,0.0,False,True,16.45,27.03,31.11,5641440.5,4935853.0,20080529,1.76,-53.47,8.43,51432.0
223,600289,ST信通,软件服务,,False,False,True,0.0,False,True,0.0,5.66,6.31,377784.06,286421.31,20000720,0.71,5.1,-408.99,56425.0
224,000892,欢瑞世纪,影视音像,,False,False,False,0.0,False,False,0.0,3.93,9.81,328910.78,320877.78,19990115,2.86,31.01,-125.36,26472.0
225,000959,首钢股份,普钢,,False,False,False,0.08,False,False,12.36,29.67,52.89,13210084.0,2022781.63,19991216,1.14,50.16,1188.09,114809.0
226,600680,*ST上普,通信设备,,False,False,True,0.0,False,False,0.0,2.57,3.82,278927.59,164482.06,19931018,3.63,-36.11,-360.78,43734.0
227,300423,鲁亿通,电气设备,,False,False,False,0.0,False,False,186.64,0.47,1.6,67273.05,50813.35,20150217,5.94,27.77,16.45,9246.0
228,002426,胜利精密,元器件,,False,False,False,0.09,False,False,36.22,20.67,34.21,1886868.38,1116350.0,20100608,2.18,16.58,-32.33,64532.0
229,600176,中国巨石,玻璃,,False,False,False,0.0,False,True,21.85,29.19,29.19,2453806.5,796750.25,19990422,3.82,16.67,35.88,59292.0
230,000995,皇台酒业,白酒,,False,False,False,0.0,False,False,0.0,1.77,1.77,36815.17,19650.57,20000807,-63.0,-72.65,37.74,9727.0
231,000063,中兴通讯,通信设备,,False,False,False,0.6,False,False,24.55,34.29,41.9,14602840.0,11063930.0,19971118,4.14,7.01,36.58,166740.0
232,000788,北大医药,化学制药,,False,False,False,0.0,False,False,115.76,5.59,5.96,213348.05,189873.69,19970616,3.87,20.5,96.73,29847.0
233,300202,聚龙股份,专用机械,,False,False,False,0.0,False,True,183.45,4.21,5.5,248627.41,190182.69,20110415,6.12,-15.58,-64.45,13970.0
234,601177,杭齿前进,机械基件,,False,False,False,0.0,False,False,358.01,4.0,4.0,385327.75,184336.7,20101011,1.8,4.67,-6.52,22008.0
235,000931,中 关 村,区域地产,,False,False,False,0.0,False,False,0.0,6.68,7.53,333633.03,211008.55,19990712,3.14,9.24,-619.28,103151.0
236,002107,沃华医药,中成药,,False,False,False,0.0,False,False,48.25,3.49,3.61,82519.06,49884.48,20070124,7.16,21.34,43.51,37003.0
237,300153,科泰电源,电气设备,,False,False,False,0.0,False,False,108.9,3.2,3.2,149953.31,104992.72,20101229,3.1,42.49,41.44,40942.0
238,002600,江粉磁材,元器件,,False,False,False,0.0,False,False,160.88,13.28,67.84,1325006.25,776807.81,20110715,3.2,43.19,38.34,131037.0
239,600282,南钢股份,普钢,,False,False,False,0.0,False,True,7.27,38.76,44.09,3773544.5,1399291.25,20000919,2.01,55.54,804.73,138200.0
240,300568,星源材质,化工原料,,False,False,False,0.0,False,False,38.9,1.3,1.92,237376.59,118339.63,20161201,3.8,1.15,-25.73,18193.0
241,603335,迪生力,汽车配件,,False,False,False,0.0,False,False,59.07,0.63,2.53,85590.4,62882.2,20170620,4.14,0.0,0.0,21703.0
242,002777,久远银海,软件服务,,False,False,False,0.0,False,False,87.12,0.6,1.73,111170.06,94030.43,20151231,10.73,32.21,29.91,10938.0
243,002693,双成药业,化学制药,,False,False,False,0.0,False,False,0.0,4.03,4.05,134617.66,31605.8,20120808,3.47,58.97,95.69,26611.0
244,600297,广汇汽车,汽车服务,,False,False,False,0.15,False,False,14.71,23.92,81.44,11722450.0,6676599.0,20001116,1.97,25.03,45.1,32483.0
245,600367,红星发展,化工原料,,False,False,False,0.0,False,False,28.98,2.91,2.91,171547.16,104258.31,20010320,2.53,18.11,164.7,40910.0
246,002572,索菲亚,家居用品,,False,False,False,0.17,False,False,44.63,6.2,9.23,659502.56,327665.41,20110412,8.27,43.07,41.05,13939.0
247,000040,东旭蓝天,新型电力,,False,False,False,0.0,False,False,37.5,10.6,13.37,2480558.0,1800001.63,19940808,1.43,117.05,146.46,29367.0
248,600517,置信电气,电气设备,,False,False,False,0.0,False,True,63.2,12.45,13.56,926099.38,721414.56,20031010,2.02,-12.81,-70.42,55406.0
249,603878,武进不锈,钢加工,,False,False,False,0.0,False,False,25.4,1.01,2.02,248688.45,197847.95,20161219,1.58,3.22,4.02,24308.0
250,300176,鸿特精密,汽车配件,,False,False,False,0.0,False,False,35.99,1.07,1.07,245437.77,138448.3,20110215,15.01,79.07,772.29,3245.0
251,603993,洛阳钼业,小金属,,False,False,False,0.16,True,False,68.05,129.54,215.99,10020716.0,3879243.5,20121009,3.91,406.47,174.98,271587.0
252,300537,广信材料,染料涂料,,False,False,False,0.0,False,False,46.85,0.69,1.93,143347.02,68039.61,20160830,2.43,45.65,55.34,14241.0
253,600988,赤峰黄金,黄金,,False,False,False,0.0,False,False,38.71,12.21,14.26,496425.75,245106.92,20040414,3.0,36.54,0.26,85647.0
254,600386,北巴传媒,公共交通,,False,False,False,0.0,False,False,34.95,8.06,8.06,355628.66,219249.05,20010216,2.09,16.68,-9.75,34650.0
255,600267,海正药业,化学制药,,False,False,False,0.0,False,True,1812.29,9.66,9.66,2190987.5,765385.69,20000725,1.84,11.46,-83.52,29905.0
256,002618,丹邦科技,元器件,,False,False,False,0.0,False,False,230.51,5.48,5.48,249018.52,80437.25,20110920,3.06,31.95,2.77,21504.0
257,603019,中科曙光,电脑设备,,False,False,False,0.0,False,True,240.17,6.43,6.43,895743.69,637031.06,20141106,8.3,43.15,1.53,66635.0
258,000761,本钢板材,普钢,,False,False,False,0.0,False,True,9.08,27.36,31.36,5669237.5,2932466.5,19980115,1.15,52.02,132.21,68506.0
259,000962,东方钽业,小金属,,False,False,False,0.0,False,False,0.0,4.41,4.41,227223.8,96320.46,20000120,2.11,13.73,7.61,45227.0
260,600889,南京化纤,化纤,,False,False,False,0.0,False,False,21.38,3.07,3.07,223706.55,75401.28,19960308,1.31,11.32,22.11,28747.0
261,600081,东风科技,汽车配件,,False,False,False,0.0,False,False,21.81,3.14,3.14,536009.5,345409.63,19970703,2.95,19.46,61.48,24575.0
262,600822,上海物贸,商贸代理,,False,False,False,0.0,False,False,187.42,3.96,4.96,184676.23,113283.7,19940204,10.46,-68.57,39.36,49721.0
263,600466,蓝光发展,区域地产,,False,False,False,0.0,False,True,29.05,8.83,21.34,9323756.0,8361430.5,20010212,2.3,28.28,161.81,65870.0
264,002124,天邦股份,饲料,,False,False,False,0.0,False,False,26.22,3.82,7.73,401248.31,171382.81,20070403,2.56,26.29,-35.58,41503.0
265,600818,中路股份,文教休闲,,False,False,False,0.0,False,False,117.77,2.38,3.21,108481.88,32247.78,19940128,7.85,-3.78,-58.75,39458.0
266,600986,科达股份,互联网,,False,False,False,0.0,False,False,21.29,4.94,9.55,1008877.13,555993.69,20040426,1.55,31.87,5.9,36478.0
267,002068,黑猫股份,化工原料,,False,False,False,0.0,False,False,15.55,6.07,7.27,681632.25,343183.78,20060915,2.19,53.42,7728.78,39908.0
268,603611,诺力股份,运输设备,,False,False,False,0.0,False,False,23.08,1.6,1.91,287073.56,193337.69,20150128,2.39,54.76,-0.78,14376.0
269,000155,川化股份,农药化肥,,False,False,False,0.0,False,False,33.95,9.37,12.7,620427.94,341742.56,20000926,2.72,303.14,-52.65,29521.0
270,000657,中钨高新,小金属,,False,False,False,0.0,False,False,41.29,2.46,6.29,729779.88,416697.75,19961205,2.22,24.3,468.31,40277.0
271,002414,高德红外,电器仪表,,False,False,False,0.0,False,True,137.82,4.76,6.24,413112.63,224328.91,20100716,2.58,-30.16,6.96,21588.0
272,002664,长鹰信质,汽车配件,,False,False,False,0.0,False,False,39.76,3.48,4.0,295418.78,213900.47,20120316,5.48,34.99,8.51,23406.0
273,300466,赛摩电气,电器仪表,,False,False,False,0.0,False,False,165.11,1.78,5.53,175914.05,72749.4,20150528,3.4,43.0,2.69,31084.0
274,300201,海伦哲,专用机械,,False,False,False,0.0,False,False,59.13,8.58,10.29,265169.41,177160.13,20110407,4.19,28.11,116.12,41529.0
275,600569,安阳钢铁,普钢,,False,False,False,0.0,False,False,9.04,23.94,23.94,3341915.5,1502543.25,20010820,2.02,18.4,595.65,143165.0
276,603365,水星家纺,纺织,,False,False,False,0.0,False,False,27.61,0.67,2.67,159299.27,117476.07,20171120,4.38,0.0,0.0,57308.0
277,300357,我武生物,生物制药,,False,False,False,0.0,False,False,38.1,1.41,1.62,80591.28,62531.88,20140121,9.88,23.13,44.76,10273.0
278,300409,道氏技术,陶瓷,,False,False,False,0.0,False,False,70.07,1.31,2.15,339460.72,226121.42,20141203,8.23,96.39,34.23,17537.0
279,600516,方大炭素,矿物制品,,False,False,False,0.0,False,True,14.18,17.19,17.89,1395284.38,1098796.5,20020830,5.29,248.62,5267.65,230100.0
280,001979,招商蛇口,全国地产,,False,False,False,0.48,False,False,36.99,19.0,79.04,30126196.0,25749788.0,20151230,3.28,-27.89,-33.73,101309.0
281,601012,隆基股份,半导体,,False,False,False,0.43,False,False,22.0,19.76,19.94,2948550.25,1579984.5,20120411,5.4,27.23,103.99,54104.0
282,300251,光线传媒,影视音像,,False,False,False,0.09,False,False,42.26,27.52,29.34,917181.5,310972.97,20110803,4.85,30.52,8.28,73085.0
283,600385,山东金泰,黄金,,False,False,False,0.0,False,False,0.0,1.43,1.48,16907.97,15380.74,20010723,22.57,-97.85,-365.28,15826.0
284,000789,万年青,水泥,,False,False,False,0.0,False,False,20.17,6.13,6.13,845172.88,293580.13,19970923,2.19,24.3,41.18,41902.0
285,300467,迅游科技,互联网,,False,False,False,0.0,False,False,123.01,1.0,2.27,75548.75,27405.34,20150527,10.41,21.76,41.7,12384.0
286,300125,易世达,电气设备,,False,False,False,0.0,False,False,1439.54,0.9,1.18,167057.38,77143.75,20101013,2.62,16.21,104.97,5028.0
287,002629,仁智股份,石油开采,,False,False,False,0.0,False,False,0.0,3.44,4.12,77336.45,56109.2,20111103,3.24,2306.35,70.91,31087.0
288,600153,建发股份,商贸代理,,False,False,False,0.15,False,False,16.08,28.35,28.35,16956624.0,14717914.0,19980616,1.6,65.26,24.04,126923.0
289,000555,神州信息,软件服务,,False,False,False,0.0,False,False,52.89,9.15,9.63,941085.88,627068.13,19940408,1.94,-0.26,5.12,59790.0
290,002392,北京利尔,其他建材,,False,False,False,0.0,False,True,33.32,7.33,11.9,527063.56,403664.38,20100423,1.65,7.51,-18.48,100561.0
291,000595,*ST宝实,机械基件,,False,False,True,0.0,False,False,103.13,4.95,7.64,146116.95,77994.31,19960419,4.77,104.6,143.24,59645.0
292,300718,长盛轴承,机械基件,,False,False,False,0.0,False,False,28.78,0.25,1.0,65926.93,35170.96,20171106,4.73,0.0,0.0,0.0
293,000411,英特集团,医药商业,,False,False,False,0.0,False,False,51.54,2.07,2.07,896537.69,811661.44,19960716,5.07,9.07,1.22,8706.0
294,002231,奥维通信,通信设备,,False,False,False,0.0,False,False,0.0,2.89,3.57,83367.4,74938.63,20080512,4.06,2.68,69.05,34783.0
295,300211,亿通科技,通信设备,,False,False,False,0.0,False,False,370.53,1.86,3.03,57068.7,34162.25,20110505,3.76,-31.51,-54.48,12587.0
296,002356,赫美集团,服饰,,False,False,False,0.0,False,False,54.57,2.84,3.1,620769.19,375367.97,20100209,4.74,23.67,-12.26,13166.0
297,002336,人人乐,超市连锁,,False,False,False,0.0,False,False,0.0,3.39,4.0,537983.5,301146.56,20100113,2.74,-12.04,-4113.02,16333.0
298,600275,*ST昌鱼,农业综合,,False,False,True,0.0,False,False,0.0,5.09,5.09,29284.85,887.3,20000810,19.2,-44.23,-23.43,49611.0
299,002686,亿利达,专用机械,,False,False,False,0.0,False,False,31.83,2.86,4.43,253960.3,125128.47,20120703,3.06,37.12,12.74,16412.0
300,601011,宝泰隆,焦炭加工,,False,False,False,0.0,False,False,59.44,13.68,16.11,1034219.69,273332.72,20110309,2.03,81.81,494.94,150026.0
301,000877,天山股份,水泥,,False,False,False,0.0,False,True,25.49,8.8,10.49,1884866.0,421904.41,19990107,1.43,36.31,7151.33,144873.0
302,300629,新劲刚,矿物制品,,False,False,False,0.0,False,False,157.77,0.17,0.67,47168.65,35438.55,20170324,8.22,0.0,0.0,11680.0
303,600566,济川药业,中成药,,False,False,False,0.0,False,True,27.91,8.1,8.1,559471.06,287115.09,20010822,8.6,20.17,34.18,9936.0
304,300408,三环集团,元器件,,False,False,False,0.0,False,False,40.74,16.42,17.41,669212.75,453277.31,20141203,6.84,-1.24,-9.07,17132.0
305,601127,小康股份,汽车配件,,False,False,False,0.0,False,True,24.41,1.8,9.09,2238655.5,1444912.88,20160615,3.92,42.24,68.76,51406.0
306,002264,新 华 都,超市连锁,,False,False,False,0.0,False,False,2982.52,5.76,6.85,354092.47,192414.8,20080731,2.97,1.36,-99.4,34208.0
307,600710,ST常林,工程机械,,False,False,True,0.0,False,False,21.19,6.4,13.07,4198200.5,3404250.75,19960701,1.97,66.95,11581.42,37652.0
308,603022,新通联,广告包装,,False,False,False,0.0,False,False,71.44,0.65,2.0,72199.21,42953.76,20150518,3.31,20.35,-28.69,21341.0
309,600678,四川金顶,水泥,,False,False,False,0.0,False,False,0.0,3.49,3.49,35128.95,4763.33,19931008,7303.3,90.93,97.52,42946.0
310,600004,白云机场,机场,,False,False,False,0.0,False,True,21.01,20.69,20.69,2017149.63,237159.34,20030428,2.32,8.47,11.33,51871.0
311,600848,上海临港,园区开发,,False,False,False,0.0,False,True,62.78,4.0,11.2,1239929.88,966894.19,19940324,3.84,43.95,52.65,51214.0
312,000762,西藏矿业,小金属,,False,False,False,0.0,False,True,1141.59,4.76,5.21,317496.81,202005.67,19970708,3.17,-1.36,-65.6,92893.0
313,002081,金 螳 螂,装修装饰,,False,False,False,0.2,False,False,19.26,25.44,26.43,2785486.0,2392803.5,20061120,3.36,5.7,5.39,60000.0
314,600331,宏达股份,铅锌,,False,False,False,0.0,False,False,31.72,20.32,20.32,986060.88,332683.19,20011220,1.85,29.56,317.29,80632.0
315,300462,华铭智能,专用机械,,False,False,False,0.0,False,False,69.15,0.56,1.38,81888.28,73881.32,20150527,4.23,11.81,-33.06,8675.0
316,601001,大同煤业,煤炭开采,,False,False,False,0.0,False,True,11.47,16.74,16.74,2701883.0,1113434.38,20060623,1.76,51.57,154.31,99278.0
317,000933,神火股份,煤炭开采,,False,False,False,0.0,False,False,12.03,19.0,19.01,5275798.5,1732863.25,19990831,2.19,19.34,7.61,110700.0
318,603320,迪贝电气,机械基件,,False,False,False,0.0,False,False,35.3,0.25,1.0,71366.4,53025.98,20170502,3.35,0.0,0.0,4889.0
319,002510,天汽模,汽车配件,,False,False,False,0.0,False,False,39.51,7.14,8.96,462003.06,294097.09,20101125,1.9,-6.84,-16.98,76082.0
320,600250,南纺股份,商贸代理,,False,False,False,0.0,False,False,0.0,2.59,2.59,168079.92,73487.95,20010306,6.6,-29.59,-54.41,11571.0
321,600137,浪莎股份,服饰,,False,False,False,0.0,False,False,71.13,0.97,0.97,60256.2,46595.0,19980416,4.12,43.32,147.05,6094.0
322,603757,大元泵业,专用机械,,False,False,False,0.0,False,False,26.5,0.21,0.84,107870.38,82140.81,20170711,5.24,0.0,0.0,5960.0
323,300149,量子高科,食品,,False,False,False,0.0,False,False,90.09,4.05,4.22,84949.0,57441.7,20101222,7.45,2.77,-7.79,26400.0
